Date,Open,High,Low,Close,Volume
20170424,141000.0,141500.0,139500.0,141500.0,474698.0
20170425,142500.0,146500.0,142000.0,144500.0,670239.0
20170426,145000.0,152000.0,144500.0,151000.0,1288277.0
20170427,150000.0,151000.0,146500.0,147000.0,747891.0
20170428,144000.0,146000.0,142500.0,144000.0,686242.0
20170502,143000.0,152000.0,143000.0,151000.0,883476.0
20170504,150500.0,153000.0,149500.0,152000.0,559335.0
20170508,152000.0,158000.0,150500.0,158000.0,754482.0
20170510,157000.0,160500.0,155500.0,156500.0,902973.0
20170511,159000.0,159000.0,156500.0,157500.0,683676.0
20170512,156000.0,157000.0,153500.0,155000.0,546718.0
20170515,153000.0,156000.0,152000.0,154000.0,320821.0
20170516,155000.0,158000.0,154500.0,157500.0,479777.0
20170517,156000.0,159000.0,155000.0,158500.0,344159.0
20170518,158000.0,166500.0,157500.0,165000.0,1274106.0
20170519,167000.0,171000.0,160000.0,170000.0,1889722.0
20170522,169000.0,171000.0,167000.0,170000.0,679426.0
20170523,170000.0,173000.0,169000.0,170000.0,649405.0
20170524,168500.0,170000.0,163500.0,164000.0,876331.0
20170525,164500.0,167000.0,163500.0,165000.0,627476.0
20170526,165500.0,166500.0,163000.0,163500.0,487868.0
20170529,163000.0,165000.0,161500.0,162000.0,405130.0
20170530,162500.0,165500.0,161000.0,164000.0,393584.0
20170531,162500.0,166000.0,162500.0,163000.0,568084.0
20170601,162500.0,166500.0,162500.0,165500.0,439229.0
20170602,164500.0,165000.0,160500.0,163000.0,571120.0
20170605,163500.0,165500.0,161000.0,161500.0,371037.0
20170607,160000.0,160000.0,157000.0,159000.0,746365.0
20170608,159000.0,161000.0,158500.0,160000.0,548233.0
20170609,160000.0,161000.0,158500.0,160000.0,343795.0
20170612,158000.0,163500.0,158000.0,162500.0,390351.0
20170613,163000.0,167000.0,162000.0,164500.0,548527.0
20170614,165000.0,170000.0,164500.0,169000.0,638693.0
20170615,168000.0,169000.0,162000.0,163000.0,668866.0
20170616,163500.0,165000.0,162500.0,165000.0,310581.0
20170619,164500.0,168000.0,163500.0,167000.0,335858.0
20170620,166000.0,169000.0,165000.0,166500.0,373530.0
20170621,166000.0,166000.0,160000.0,160500.0,557266.0
20170622,162000.0,162000.0,160000.0,161500.0,401279.0
20170623,162000.0,166000.0,162000.0,164000.0,292130.0
20170626,163000.0,165000.0,162000.0,164000.0,211301.0
20170627,163000.0,163500.0,160000.0,160500.0,449056.0
20170628,160000.0,162500.0,159500.0,160000.0,347569.0
20170629,159500.0,162500.0,159000.0,161000.0,400255.0
20170630,159500.0,162000.0,158000.0,159500.0,340379.0
20170703,158500.0,164000.0,158000.0,163500.0,392228.0
20170704,162500.0,162500.0,157500.0,158500.0,448579.0
20170705,158000.0,159000.0,155000.0,156000.0,533353.0
20170706,156500.0,157000.0,155000.0,155500.0,380091.0
20170707,153500.0,154500.0,150500.0,151500.0,857341.0
20170710,151000.0,151500.0,147500.0,148000.0,805494.0
20170711,148500.0,150000.0,146500.0,148000.0,592204.0
20170712,149000.0,151000.0,148000.0,149000.0,592811.0
20170713,150000.0,151500.0,148000.0,149000.0,609170.0
20170714,150000.0,154500.0,149500.0,154000.0,776297.0
20170717,153500.0,154000.0,149500.0,150500.0,503286.0
20170718,151000.0,151500.0,147000.0,148000.0,531137.0
20170719,148500.0,149500.0,147000.0,148500.0,480211.0
20170720,149000.0,149000.0,145000.0,148000.0,482332.0
20170721,148000.0,148000.0,146500.0,147500.0,303019.0
